Transaction_ID,Date,Customer_ID,Amount,Category,Subcategory,City,State,Payment_Type
28532,03-08-11,4008490,59.06,Combat Sports,Fencing,Minneapolis,Minnesota,credit
28533,07-07-11,4001000,56.68,Outdoor Recreation,Deck Shuffleboard,Cleveland,Ohio,credit
28534,05-12-11,4000572,76.75,Outdoor Recreation,Running,Los Angeles,California,credit
28535,04-10-11,4004040,75.76,Water Sports,Water Polo,New Orleans,Louisiana,credit
28536,07-04-11,4005118,176.7,Gymnastics,Gymnastics Protective Gear,Columbia,South Carolina,credit
28537,07-05-11,4001068,76.93,Team Sports,Cricket,Boston,Massachusetts,credit
28538,04-05-11,4002583,55.85,Jumping,Bungee Jumping,Green Bay,Wisconsin,credit
28539,12-24-11,4002411,184.37,Gymnastics,Gymnastics Bars,Lincoln,Nebraska,credit
28540,12-09-11,4002665,8.46,Outdoor Recreation,Skateboarding,Kansas City,Missouri,credit
28541,08-23-11,4004774,8.63,Water Sports,Wetsuits,Salt Lake City,Utah,cash
28542,01-23-11,4004558,21.8,Team Sports,Softball,Denton,Texas,cash
28543,05-22-11,4000206,162.18,Water Sports,Bodyboarding,Chicago,Illinois,credit
28544,09-21-11,4008255,190.4,Gymnastics,Gymnastics Protective Gear,Jackson,Mississippi,credit
28545,10-03-11,4000746,12.96,Exercise & Fitness,Weightlifting Gloves,Philadelphia,Pennsylvania,cash
28546,05-14-11,4006717,112.31,Gymnastics,Gymnastics Bars,Santa Ana,California,credit
28547,10-27-11,4008844,76.06,Team Sports,Beach Volleyball,Kansas City,Kansas,credit
28548,03-31-11,4005062,101.12,Winter Sports,Cross-Country Skiing,Tampa,Florida,credit
28549,06-15-11,4005886,84.19,Combat Sports,Wrestling,Newark,New Jersey,credit
28550,10-13-11,4000980,6.52,Winter Sports,Downhill Skiing,Stamford,Connecticut,cash
28551,11-20-11,4002741,84.97,Exercise & Fitness,Abdominal Equipment,Las Vegas,Nevada,credit
28552,10-16-11,4000929,198.93,Games,Poker Chips & Sets,Green Bay,Wisconsin,credit
28553,10-03-11,4002130,135.15,Team Sports,Baseball,West Valley City,Utah,credit
28554,09-30-11,4004855,115.49,Outdoor Recreation,Riding Scooters,Kansas City,Kansas,credit
28555,01-20-11,4009267,191.37,Outdoor Recreation,Fishing,Columbus,Georgia,credit
28556,12-12-11,4007924,66.95,Indoor Games,Foosball,Sacramento,California,credit
28557,12-22-11,4001833,13.68,Gymnastics,Gymnastics Bars,Phoenix,Arizona,cash
28558,05-13-11,4000219,151.49,Winter Sports,Snowmobiling,Minneapolis,Minnesota,credit
28559,02-12-11,4004679,49.77,Team Sports,Rugby,San Francisco,California,cash
28560,10-11-11,4006666,129.7,Outdoor Recreation,Geocaching,Cincinnati,Ohio,credit
28561,11-11-11,4003260,145.54,Team Sports,Rugby,Santa Ana,California,credit
28562,07-10-11,4007762,127.24,Jumping,Bungee Jumping,Irving,Texas,credit
28563,11-29-11,4009202,86.14,Air Sports,Hang Gliding,Plano,Texas,credit
28564,03-13-11,4007472,187.05,Indoor Games,Billiards,Salt Lake City,Utah,credit
28565,03-27-11,4008264,71.6,Jumping,Pogo Sticks,Salt Lake City,Utah,credit
28566,06-27-11,4003191,41.69,Games,Dice & Dice Sets,Houston,Texas,cash
28567,06-29-11,4000374,100.08,Team Sports,Baseball,Cambridge,Massachusetts,credit
28568,08-25-11,4006613,8.74,Outdoor Recreation,Equestrian,Newark,New Jersey,cash
28569,02-08-11,4000912,84.61,Outdoor Play Equipment,Playhouses,San Diego,California,credit
28570,10-16-11,4009269,52.85,Team Sports,Field Hockey,Montgomery,Alabama,credit
28571,01-14-11,4002301,46.95,Team Sports,Team Handball,Buffalo,New York,cash
28572,04-22-11,4002293,31.81,Outdoor Recreation,Skating,Cleveland,Ohio,cash
28573,11-17-11,4000510,52.61,Games,Bingo Sets,Louisville,Kentucky,credit
28574,03-02-11,4004110,5.74,Gymnastics,Gymnastics Rings,Paterson,New Jersey,cash
28575,12-27-11,4006298,189.81,Gymnastics,Gymnastics Rings,Cincinnati,Ohio,credit
28576,07-10-11,4008740,28.26,Water Sports,Life Jackets,Colorado Springs,Colorado,cash
28577,05-06-11,4008231,98.5,Water Sports,Wetsuits,Fremont,California,credit
28578,08-30-11,4002656,9.68,Exercise & Fitness,Yoga & Pilates,Denver  ,Colorado,cash
28579,04-02-11,4004025,11.06,Exercise & Fitness,Exercise Balls,Gresham,Oregon,cash
28580,04-06-11,4000967,71.31,Outdoor Play Equipment,Playhouses,Orange,California,credit
28581,11-12-11,4005647,111.84,Indoor Games,Air Hockey,San Antonio,Texas,credit
28582,09-12-11,4001075,59.09,Exercise & Fitness,Abdominal Equipment,Overland Park,Kansas,credit
28583,10-06-11,4005134,161.21,Team Sports,Soccer,Jersey City,New Jersey,credit
28584,06-13-11,4004429,165.76,Combat Sports,Boxing,Saint Paul,Minnesota,credit
28585,11-25-11,4009696,105.56,Water Sports,Bodyboarding,Springfield,Illinois,credit
28586,03-18-11,4001652,114.98,Outdoor Recreation,Archery,Milwaukee,Wisconsin,credit
28587,07-12-11,4007418,186.6,Outdoor Play Equipment,Outdoor Playsets,Everett,Washington,credit
28588,01-15-11,4003464,16.39,Outdoor Recreation,Skateboarding,Reno,Nevada,cash
28589,10-22-11,4005200,137.07,Winter Sports,Snowboarding,Fremont,California,credit
28590,04-17-11,4001453,131.59,Team Sports,Softball,Gilbert,Arizona,credit
28591,11-10-11,4004509,110.32,Outdoor Recreation,Camping & Backpacking & Hiking,Jersey City,New Jersey,credit
28592,09-04-11,4001864,62.51,Gymnastics,Gymnastics Bars,Buffalo,New York,credit
28593,11-11-11,4000642,149.35,Jumping,Trampoline Accessories,Portland,Oregon,credit
28594,02-03-11,4009859,22.97,Outdoor Play Equipment,Sandboxes,Centennial,Colorado,cash
28595,09-23-11,4004516,174.71,Team Sports,Softball,Sacramento,California,credit
28596,05-15-11,4002654,82.36,Racquet Sports,Squash,Portland,Oregon,credit
28597,11-03-11,4007434,23.9,Winter Sports,Snowmobiling,Boise,Idaho,cash
28598,09-04-11,4002545,178.58,Games,Mahjong,Portland,Oregon,credit
28599,02-19-11,4008781,110.8,Exercise & Fitness,Jump Ropes,Detroit,Michigan,credit
28600,08-09-11,4007403,112.67,Team Sports,Baseball,Nashville  ,Tennessee,credit
28601,06-25-11,4008429,128.52,Games,Bingo Sets,Columbia,Missouri,credit
28602,10-22-11,4001539,149.51,Outdoor Play Equipment,Lawn Water Slides,Durham,North Carolina,credit
28603,10-16-11,4004849,73.87,Team Sports,Field Hockey,Oklahoma City,Oklahoma,credit
28604,09-08-11,4002545,106.06,Team Sports,Curling,Scottsdale,Arizona,credit
28605,01-17-11,4000673,153.85,Outdoor Recreation,Golf,St. Petersburg,Florida,credit
28606,05-01-11,4007036,188.54,Water Sports,Swimming,San Antonio,Texas,credit
28607,10-08-11,4008671,71.04,Winter Sports,Cross-Country Skiing,Philadelphia,Pennsylvania,credit
28608,10-11-11,4006622,83.2,Combat Sports,Martial Arts,Long Beach,California,credit
28609,06-20-11,4000899,177.93,Team Sports,Rugby,Pittsburgh,Pennsylvania,credit
28610,11-11-11,4000208,136.84,Team Sports,Basketball,McKinney,Texas,credit
28611,06-28-11,4009748,75.45,Team Sports,Cheerleading,Eugene,Oregon,credit
28612,05-27-11,4001291,75.84,Jumping,Bungee Jumping,Newark,New Jersey,credit
28613,10-11-11,4001093,59.35,Gymnastics,Springboards,Rockford,Illinois,credit
28614,03-06-11,4002166,148.93,Exercise & Fitness,Free Weight Bars,Irvine,California,credit
28615,01-18-11,4000698,157.64,Water Sports,Surfing,Scottsdale,Arizona,credit
28616,09-10-11,4002542,18.48,Exercise & Fitness,Weight Benches,St. Louis  ,Missouri,credit
28617,01-11-11,4005205,99.2,Indoor Games,Table Shuffleboard,Scottsdale,Arizona,credit
28618,04-13-11,4007400,104.39,Water Sports,Life Jackets,Houston,Texas,credit
28619,12-12-11,4001628,178.34,Exercise & Fitness,Exercise Bands,McKinney,Texas,credit
28620,09-04-11,4009340,27.75,Winter Sports,Snowboarding,Birmingham,Alabama,credit
28621,07-05-11,4005047,132.86,Indoor Games,Foosball,New York,New York,credit
28622,11-18-11,4005418,80.67,Outdoor Play Equipment,Playhouses,Oklahoma City,Oklahoma,credit
28623,04-04-11,4007489,122.72,Team Sports,Basketball,Indianapolis ,Indiana,credit
28624,04-03-11,4004684,42.29,Outdoor Recreation,Rock Climbing,Midland,Texas,credit
28625,12-05-11,4004288,187.53,Team Sports,Field Hockey,Hampton  ,Virginia,credit
28626,04-07-11,4002851,140.52,Outdoor Recreation,Riding Scooters,Los Angeles,California,credit
28627,06-26-11,4003343,139.09,Outdoor Recreation,Geocaching,Huntsville,Alabama,credit
28628,05-16-11,4008412,39.81,Outdoor Play Equipment,Outdoor Playsets,Baltimore,Maryland,credit
28629,12-20-11,4009485,171.42,Water Sports,Water Polo,Oklahoma City,Oklahoma,credit
28630,02-07-11,4000182,105.54,Outdoor Recreation,Fishing,Des Moines,Iowa,credit
28631,11-27-11,4005594,15.83,Outdoor Recreation,Disc Golf,Scottsdale,Arizona,credit
28632,02-06-11,4009182,8.38,Outdoor Recreation,Deck Shuffleboard,Los Angeles,California,credit
28633,01-05-11,4004146,195.29,Exercise & Fitness,Foam Rollers,Kansas City,Missouri,credit
28634,12-06-11,4008453,168.76,Racquet Sports,Squash,Indianapolis ,Indiana,credit
28635,07-12-11,4002866,17.96,Outdoor Recreation,Ice Climbing,Kansas City,Kansas,credit
28636,11-15-11,4000477,130.37,Water Sports,Swimming,Nashville  ,Tennessee,credit
28637,09-15-11,4004879,101.7,Water Sports,Boating,Pasadena,Texas,credit
28638,04-11-11,4004856,169.33,Exercise & Fitness,Yoga & Pilates,Everett,Washington,credit
28639,08-14-11,4002798,130.07,Racquet Sports,Badminton,Portland,Oregon,credit
28640,04-03-11,4004726,195.1,Games,Bingo Sets,Jersey City,New Jersey,credit
28641,11-16-11,4000830,46.87,Water Sports,Surfing,Detroit,Michigan,cash
28642,05-29-11,4008873,30.85,Combat Sports,Wrestling,Centennial,Colorado,cash
28643,08-21-11,4006509,169.83,Winter Sports,Sledding,Minneapolis,Minnesota,credit
28644,12-10-11,4003078,109.73,Water Sports,Wetsuits,Huntsville,Alabama,credit
28645,05-19-11,4005523,89.18,Games,Dice Games,Berkeley,California,credit
28646,11-18-11,4001519,67.52,Gymnastics,Gymnastics Bars,Cleveland,Ohio,credit
28647,04-28-11,4007687,31.06,Racquet Sports,Badminton,San Jose,California,cash
28648,09-04-11,4009776,192.54,Outdoor Recreation,Golf,Hartford,Connecticut,credit
28649,09-05-11,4008438,117.85,Outdoor Recreation,Tetherball,Durham,North Carolina,credit
28650,09-27-11,4008352,67.65,Exercise & Fitness,Weightlifting Machines,Columbia,Missouri,credit
28651,11-21-11,4001376,162.89,Games,Portable Electronic Games,Midland,Texas,credit
28652,10-06-11,4007332,68.67,Team Sports,Team Handball,Lowell,Massachusetts,credit
28653,05-14-11,4002319,13.96,Indoor Games,Air Hockey,Colorado Springs,Colorado,cash
28654,03-18-11,4008770,78.96,Dancing,Ballet Bars,New Orleans,Louisiana,credit
28655,09-16-11,4006948,75.68,Exercise & Fitness,Exercise Bands,Milwaukee,Wisconsin,credit
28656,10-10-11,4003381,5.24,Outdoor Recreation,Motorsports,Coral Springs,Florida,cash
28657,04-06-11,4002393,110.26,Exercise & Fitness,Gym Mats,Columbia,Missouri,credit
28658,05-21-11,4005707,187.85,Water Sports,Boating,Salt Lake City,Utah,credit
28659,02-23-11,4000440,56.54,Water Sports,Wetsuits,Fremont,California,credit
28660,11-24-11,4006146,90.56,Outdoor Play Equipment,Outdoor Playsets,Jacksonville ,Florida,credit
28661,07-16-11,4004439,99.46,Outdoor Recreation,Shooting Games,San Diego,California,credit
28662,01-17-11,4008122,26.63,Exercise & Fitness,Stopwatches,Irving,Texas,cash
28663,01-14-11,4006131,101.65,Games,Portable Electronic Games,Clarksville,Tennessee,credit
28664,12-06-11,4006793,31.52,Outdoor Recreation,Skateboarding,San Antonio,Texas,cash
28665,01-28-11,4004018,89.71,Winter Sports,Downhill Skiing,Midland,Texas,credit
28666,04-02-11,4004695,142.84,Outdoor Recreation,Golf,Hartford,Connecticut,credit
28667,12-28-11,4002590,108.75,Team Sports,Lacrosse,Columbus,Ohio,credit
28668,10-13-11,4002948,163.02,Gymnastics,Gymnastics Rings,Long Beach,California,credit
28669,04-03-11,4007983,43.97,Outdoor Play Equipment,Sandboxes,Madison,Wisconsin,cash
28670,11-18-11,4004690,93.57,Jumping,Jumping Stilts,Alexandria  ,Virginia,credit
28671,09-06-11,4004422,157.6,Games,Board Games,Des Moines,Iowa,credit
28672,07-18-11,4008850,139.83,Exercise & Fitness,Yoga & Pilates,Clarksville,Tennessee,credit
28673,08-02-11,4008540,83.55,Jumping,Bungee Jumping,San Diego,California,credit
28674,07-12-11,4003669,70.31,Water Sports,Water Tubing,Charleston,South Carolina,credit
28675,05-09-11,4001182,102.16,Jumping,Pogo Sticks,Westminster,Colorado,credit
28676,12-20-11,4007275,143.58,Racquet Sports,Tennis,Bellevue,Washington,credit
28677,11-26-11,4007675,98.8,Combat Sports,Boxing,Montgomery,Alabama,credit
28678,07-01-11,4007515,140.58,Outdoor Recreation,Archery,Portland,Oregon,credit
28679,02-17-11,4005985,196.98,Water Sports,Water Polo,Buffalo,New York,credit
28680,03-27-11,4004057,60.76,Gymnastics,Springboards,Pasadena,California,credit
28681,02-20-11,4001676,148.34,Team Sports,Curling,Plano,Texas,credit
28682,10-20-11,4002643,27.47,Team Sports,Basketball,Miami,Florida,cash
28683,01-14-11,4009081,111.38,Dancing,Ballet Bars,Buffalo,New York,credit
28684,04-16-11,4007806,72.57,Air Sports,Air Suits,Nashville  ,Tennessee,credit
28685,08-25-11,4003580,175.45,Jumping,Bungee Jumping,Midland,Texas,credit
28686,01-20-11,4005699,171.21,Team Sports,Cheerleading,Dayton,Ohio,credit
28687,03-28-11,4008521,193.01,Water Sports,Swimming,Honolulu  ,Hawaii,credit
28688,02-23-11,4006672,47.58,Indoor Games,Bowling,Honolulu  ,Hawaii,cash
28689,06-19-11,4005138,133.35,Exercise & Fitness,Yoga & Pilates,Sacramento,California,credit
28690,03-20-11,4003443,13.81,Air Sports,Parachutes,Louisville,Kentucky,cash
28691,10-11-11,4002374,98.38,Outdoor Recreation,Motorsports,Atlanta,Georgia,credit
28692,07-28-11,4007515,5.33,Winter Sports,Snowboarding,Seattle,Washington,cash
28693,02-04-11,4002643,133.13,Team Sports,Curling,Las Vegas,Nevada,credit
28694,01-07-11,4003919,153.16,Winter Sports,Cross-Country Skiing,Boise,Idaho,credit
28695,12-13-11,4006598,35.69,Gymnastics,Springboards,Portland,Oregon,cash
28696,07-11-11,4007476,26.51,Outdoor Recreation,Tetherball,Richmond  ,Virginia,cash
28697,04-30-11,4007719,170.78,Outdoor Play Equipment,Slides,Denver  ,Colorado,credit
28698,08-01-11,4009629,81.92,Outdoor Recreation,Golf,Charleston,South Carolina,credit
28699,06-23-11,4005751,60.92,Team Sports,Basketball,Miami,Florida,credit
28700,09-06-11,4001449,144.38,Outdoor Recreation,Skateboarding,Gilbert,Arizona,credit
28701,01-12-11,4002769,156.51,Exercise & Fitness,Cardio Machine Accessories,Miami,Florida,credit
28702,08-04-11,4005774,184.13,Games,Dice Games,Los Angeles,California,credit
28703,11-12-11,4005080,180.35,Water Sports,Bodyboarding,Lowell,Massachusetts,credit
28704,12-20-11,4002645,187.02,Water Sports,Swimming,Charleston,South Carolina,credit
28705,12-18-11,4007305,47,Outdoor Recreation,Skating,Stamford,Connecticut,credit
28706,10-23-11,4006592,183.74,Outdoor Play Equipment,Outdoor Playsets,Bellevue,Washington,credit
28707,09-24-11,4004357,168.38,Exercise & Fitness,Weight Benches,Detroit,Michigan,credit
28708,12-05-11,4007166,151.23,Outdoor Recreation,Cycling,Gresham,Oregon,credit
28709,08-08-11,4002827,182.51,Team Sports,Baseball,Overland Park,Kansas,credit
28710,06-13-11,4002626,88.75,Combat Sports,Wrestling,Jacksonville ,Florida,credit
28711,04-09-11,4006021,166.28,Outdoor Recreation,Riding Scooters,Coral Springs,Florida,credit
28712,01-29-11,4009789,160.87,Puzzles,Jigsaw Puzzles,McKinney,Texas,credit
28713,04-25-11,4001388,143.01,Exercise & Fitness,Weightlifting Machine Accessories,Overland Park,Kansas,credit
28714,01-07-11,4000884,33.32,Team Sports,Softball,Fremont,California,credit
28715,11-15-11,4006264,172.55,Exercise & Fitness,Cardio Machines,Paterson,New Jersey,credit
28716,03-02-11,4003689,75.91,Team Sports,Curling,Houston,Texas,credit
28717,05-25-11,4006344,113.55,Puzzles,Jigsaw Puzzles,Clarksville,Tennessee,credit
28718,12-09-11,4003828,117.04,Outdoor Recreation,Cycling,Vancouver,Washington,credit
28719,07-26-11,4009258,167.63,Exercise & Fitness,Free Weights,Chicago,Illinois,credit
28720,05-19-11,4002069,32.69,Winter Sports,Snowshoeing,Montgomery,Alabama,credit
28721,03-31-11,4004602,50.8,Water Sports,Water Tubing,Milwaukee,Wisconsin,credit
28722,02-19-11,4009520,95.83,Team Sports,Hockey,Coral Springs,Florida,credit
28723,01-21-11,4002482,160,Water Sports,Towed Water Sports,Austin,Texas,credit
28724,02-06-11,4007345,126.39,Indoor Games,Ping Pong,Newark,New Jersey,credit
28725,05-25-11,4000015,68.55,Racquet Sports,Racquetball,Houston,Texas,credit
28726,02-07-11,4008933,173.67,Jumping,Pogo Sticks,Las Vegas,Nevada,credit
28727,03-17-11,4005618,62.41,Team Sports,Cheerleading,Lincoln,Nebraska,credit
28728,09-28-11,4000329,38.38,Indoor Games,Bowling,Madison,Wisconsin,credit
28729,03-17-11,4007976,186.43,Exercise & Fitness,Jump Ropes,Santa Ana,California,credit
28730,12-27-11,4008969,181.46,Water Sports,Windsurfing,Detroit,Michigan,credit
28731,02-23-11,4003771,81.42,Outdoor Recreation,Shooting Games,Hampton  ,Virginia,credit
28732,08-26-11,4001213,58.52,Outdoor Play Equipment,Lawn Water Slides,Sunnyvale,California,credit
28733,10-12-11,4009489,166.57,Combat Sports,Boxing,Columbia,Missouri,credit
28734,02-01-11,4009434,125.92,Indoor Games,Foosball,Plano,Texas,credit
28735,07-25-11,4006486,109.3,Games,Bingo Sets,Durham,North Carolina,credit
28736,09-06-11,4009246,146.52,Outdoor Recreation,Golf,Birmingham,Alabama,credit
28737,01-13-11,4002404,69.01,Team Sports,Cheerleading,Phoenix,Arizona,credit
28738,01-18-11,4002624,166.6,Team Sports,Beach Volleyball,West Valley City,Utah,credit
28739,06-21-11,4009215,26.79,Team Sports,Cricket,Oakland,California,credit
28740,05-21-11,4001733,186.09,Team Sports,Field Hockey,Saint Paul,Minnesota,credit
28741,12-19-11,4004965,166.96,Combat Sports,Wrestling,Huntsville,Alabama,credit
28742,11-17-11,4006058,81.95,Exercise & Fitness,Gym Mats,New Orleans,Louisiana,credit
28743,05-09-11,4003854,155.69,Outdoor Recreation,Motorsports,Reno,Nevada,credit
28744,03-28-11,4000857,181.63,Games,Card Games,Charlotte,North Carolina,credit
28745,11-09-11,4003249,48.78,Outdoor Recreation,Skateboarding,Centennial,Colorado,cash
28746,05-24-11,4009814,198.21,Jumping,Jumping Stilts,Louisville,Kentucky,credit
28747,08-24-11,4001092,144.32,Gymnastics,Vaulting Horses,Vancouver,Washington,credit
28748,04-27-11,4003547,14.26,Water Sports,Whitewater Rafting,San Antonio,Texas,cash
28749,06-14-11,4001380,118.34,Games,Poker Chips & Sets,Berkeley,California,credit
28750,06-09-11,4003218,165.03,Water Sports,Kitesurfing,Pasadena,California,credit
28751,07-04-11,4007501,199.15,Water Sports,Surfing,Bellevue,Washington,credit
28752,05-10-11,4003932,27,Exercise & Fitness,Free Weights,Madison,Wisconsin,cash
28753,05-06-11,4005266,56.11,Outdoor Recreation,Riding Scooters,Indianapolis ,Indiana,credit
28754,08-07-11,4003006,126.35,Games,Portable Electronic Games,Eugene,Oregon,credit
28755,01-16-11,4005419,124.62,Winter Sports,Luge,Dallas,Texas,credit
28756,08-30-11,4001197,103.34,Indoor Games,Table Shuffleboard,Pasadena,California,credit
28757,04-16-11,4004694,97.74,Water Sports,Water Polo,Salt Lake City,Utah,credit
28758,07-27-11,4007042,137.79,Team Sports,Hockey,Berkeley,California,credit
28759,08-31-11,4000360,103.13,Team Sports,Soccer,Austin,Texas,credit
28760,12-10-11,4001056,78.39,Outdoor Recreation,Ice Climbing,Gresham,Oregon,credit
28761,09-05-11,4007788,107.07,Outdoor Recreation,Geocaching,Flint,Michigan,credit
28762,07-12-11,4007300,103.37,Winter Sports,Snowmobiling,Lexington,Kentucky,credit
28763,08-18-11,4001051,170.47,Games,Mahjong,Kansas City,Kansas,credit
